brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date,city_state,county_name,crime_rate_per_100000,index,EDITION,PART,IDNO,CPOPARST,CPOPCRIM,AG_ARRST,AG_OFF,COVIND,INDEX,MODINDX,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,population,FIPS_ST,FIPS_CTY
68056.0,sold,780000.0,9.0,8.0,0.16,1153358.0,Carson City,Nevada,89701.0,3763.0,2022-02-11,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
,sold,480845.0,3.0,2.0,0.18,1753964.0,Carson City,Nevada,89705.0,1464.0,2022-02-11,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79193.0,sold,425000.0,3.0,2.0,0.09,365167.0,Carson City,Nevada,89701.0,1547.0,2022-02-16,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
13551.0,sold,410000.0,3.0,2.0,0.11,788843.0,Carson City,Nevada,89706.0,1152.0,2022-02-17,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79193.0,sold,399000.0,3.0,2.0,0.21,6723.0,Carson City,Nevada,89706.0,1426.0,2022-02-17,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
47549.0,sold,695000.0,3.0,3.0,1.0,804018.0,Carson City,Nevada,89701.0,1857.0,2022-02-18,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
52730.0,sold,525000.0,4.0,2.0,0.18,1589544.0,Carson City,Nevada,89701.0,2148.0,2022-02-18,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79069.0,sold,449900.0,3.0,2.0,0.19,875550.0,Carson City,Nevada,89703.0,1400.0,2022-02-18,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
104115.0,sold,448000.0,3.0,3.0,0.05,940381.0,Carson City,Nevada,89703.0,1399.0,2022-02-18,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
42201.0,sold,349900.0,3.0,2.0,0.15,65100.0,Carson City,Nevada,89701.0,1704.0,2022-02-22,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
65293.0,sold,535500.0,4.0,2.0,0.13,89461.0,Carson City,Nevada,89706.0,1808.0,2022-02-22,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
18686.0,sold,738000.0,3.0,3.0,0.22,1251300.0,Carson City,Nevada,89701.0,2342.0,2022-02-23,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
3616.0,sold,409900.0,3.0,2.0,0.15,335744.0,Carson City,Nevada,89701.0,1330.0,2022-02-23,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
42201.0,sold,299900.0,2.0,1.0,0.04,892792.0,Carson City,Nevada,89706.0,824.0,2022-02-23,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
104114.0,sold,595000.0,3.0,2.0,1.0,1311516.0,Carson City,Nevada,89701.0,2236.0,2022-02-23,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79076.0,sold,390000.0,3.0,3.0,0.19,820626.0,Carson City,Nevada,89706.0,1600.0,2022-02-25,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
22935.0,sold,200000.0,,,1.0,1949792.0,Carson City,Nevada,89703.0,,2022-02-24,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79076.0,sold,589950.0,4.0,3.0,0.15,1515289.0,Carson City,Nevada,89701.0,2100.0,2022-02-24,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79076.0,sold,589950.0,4.0,2.0,0.13,1517261.0,Carson City,Nevada,89701.0,1953.0,2022-03-02,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
84534.0,sold,474900.0,3.0,3.0,0.17,531118.0,Carson City,Nevada,89706.0,1593.0,2022-03-03,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
93046.0,sold,289000.0,2.0,2.0,,201042.0,Carson City,Nevada,89703.0,1041.0,2022-03-04,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79124.0,sold,99000.0,,,0.18,742055.0,Carson City,Nevada,89706.0,,2022-03-07,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
47549.0,sold,268000.0,3.0,2.0,0.12,1043841.0,Carson City,Nevada,89705.0,1440.0,2022-03-07,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
109987.0,sold,379900.0,3.0,2.0,0.29,844028.0,Carson City,Nevada,89706.0,1536.0,2022-02-28,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
92737.0,sold,490000.0,3.0,2.0,0.14,337701.0,Carson City,Nevada,89706.0,1415.0,2022-02-28,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,sold,475000.0,3.0,2.0,0.17,1318605.0,Carson City,Nevada,89703.0,1120.0,2022-03-11,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,sold,325000.0,2.0,2.0,0.08,1577618.0,Carson City,Nevada,89701.0,1064.0,2022-03-11,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
71237.0,sold,295000.0,3.0,3.0,0.02,947618.0,Carson City,Nevada,89701.0,1200.0,2022-02-28,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
42610.0,sold,535000.0,3.0,3.0,0.14,519431.0,Carson City,Nevada,89701.0,2098.0,2022-03-11,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
84534.0,sold,500000.0,3.0,2.0,0.16,1581554.0,Carson City,Nevada,89703.0,1695.0,2022-02-28,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,sold,460000.0,3.0,2.0,0.16,1492792.0,Carson City,Nevada,89701.0,1867.0,2022-03-01,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
42201.0,sold,419900.0,3.0,2.0,0.31,1020977.0,Carson City,Nevada,89705.0,1080.0,2022-03-01,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
81639.0,sold,324000.0,1.0,1.0,0.06,1334069.0,Carson City,Nevada,89701.0,608.0,2022-03-01,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
18686.0,sold,640000.0,3.0,2.0,0.14,332978.0,Carson City,Nevada,89703.0,1608.0,2022-03-09,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,sold,448277.0,3.0,3.0,0.04,209544.0,Carson City,Nevada,89706.0,1439.0,2022-03-09,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
28187.0,sold,255000.0,2.0,1.0,0.03,973225.0,Carson City,Nevada,89706.0,975.0,2022-03-10,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
56040.0,sold,365500.0,2.0,3.0,0.03,1596629.0,Carson City,Nevada,89701.0,1240.0,2022-03-10,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
20056.0,sold,650000.0,3.0,3.0,1.01,1201277.0,Carson City,Nevada,89706.0,1758.0,2022-03-10,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79193.0,sold,449000.0,3.0,2.0,0.14,1505104.0,Carson City,Nevada,89703.0,1494.0,2022-03-18,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
62140.0,sold,649999.0,2.0,2.0,1.0,1033089.0,Carson City,Nevada,89706.0,2026.0,2022-03-18,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79124.0,sold,490000.0,3.0,2.0,0.15,1210628.0,Carson City,Nevada,89706.0,1544.0,2022-03-21,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
13551.0,sold,385000.0,2.0,3.0,0.07,1476484.0,Carson City,Nevada,89701.0,1578.0,2022-03-21,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
42201.0,sold,334900.0,2.0,1.0,0.28,490539.0,Carson City,Nevada,89701.0,808.0,2022-03-22,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79124.0,sold,459000.0,3.0,2.0,0.12,800094.0,Carson City,Nevada,89706.0,1427.0,2022-03-23,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
17515.0,sold,284950.0,3.0,6.0,0.03,793009.0,Carson City,Nevada,89701.0,1219.0,2022-03-25,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
22935.0,sold,480000.0,2.0,3.0,0.09,82654.0,Carson City,Nevada,89701.0,1756.0,2022-03-25,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,sold,257000.0,2.0,1.0,0.03,967671.0,Carson City,Nevada,89706.0,975.0,2022-03-25,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
74793.0,sold,424000.0,3.0,2.0,0.17,303375.0,Carson City,Nevada,89701.0,1378.0,2022-03-25,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,sold,380000.0,3.0,3.0,0.5,1112576.0,Carson City,Nevada,89701.0,1230.0,2022-03-29,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79193.0,sold,438900.0,3.0,2.0,1.0,1561269.0,Carson City,Nevada,89701.0,1352.0,2022-03-31,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79075.0,sold,455000.0,3.0,3.0,0.03,1819961.0,Carson City,Nevada,89701.0,1708.0,2022-03-31,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
20056.0,sold,650000.0,4.0,3.0,1.0,1444224.0,Carson City,Nevada,89701.0,2052.0,2022-03-31,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
13551.0,sold,470000.0,3.0,2.0,0.18,318146.0,Carson City,Nevada,89706.0,1415.0,2022-03-31,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
19856.0,sold,475000.0,3.0,2.0,0.15,1720183.0,Carson City,Nevada,89701.0,1336.0,2022-04-01,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
11411.0,sold,490000.0,3.0,2.0,0.9,1372342.0,Carson City,Nevada,89701.0,1536.0,2022-04-01,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
17311.0,sold,350000.0,2.0,2.0,0.08,634922.0,Carson City,Nevada,89701.0,1293.0,2022-04-04,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
109900.0,sold,245000.0,2.0,1.0,0.02,161254.0,Carson City,Nevada,89703.0,848.0,2022-04-04,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
83567.0,sold,440000.0,3.0,2.0,0.14,241106.0,Carson City,Nevada,89706.0,1288.0,2022-04-06,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
20056.0,sold,439900.0,3.0,2.0,0.13,248397.0,Carson City,Nevada,89706.0,1440.0,2022-04-06,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
33675.0,sold,450000.0,3.0,2.0,0.16,1189135.0,Carson City,Nevada,89706.0,1120.0,2022-04-05,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
3616.0,sold,349900.0,2.0,2.0,0.07,1328452.0,Carson City,Nevada,89701.0,1064.0,2022-04-05,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
109987.0,sold,380000.0,3.0,2.0,0.24,1483531.0,Carson City,Nevada,89701.0,1398.0,2022-04-05,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,sold,433000.0,3.0,3.0,0.04,298231.0,Carson City,Nevada,89706.0,1460.0,2022-04-13,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79075.0,sold,470000.0,4.0,2.0,0.16,970997.0,Carson City,Nevada,89701.0,1388.0,2022-04-13,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
83567.0,sold,469000.0,3.0,2.0,0.18,1833809.0,Carson City,Nevada,89705.0,1299.0,2022-04-13,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
16757.0,sold,198000.0,,,1.01,693694.0,Carson City,Nevada,89701.0,,2022-04-13,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79076.0,sold,558260.0,4.0,2.0,0.13,1527666.0,Carson City,Nevada,89701.0,1744.0,2022-03-30,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
17311.0,sold,425000.0,3.0,2.0,0.16,842149.0,Carson City,Nevada,89706.0,1258.0,2022-04-08,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
22935.0,sold,399000.0,3.0,2.0,0.19,1810682.0,Carson City,Nevada,89705.0,1084.0,2022-04-15,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79075.0,sold,545000.0,3.0,3.0,0.17,395029.0,Carson City,Nevada,89701.0,1902.0,2022-04-22,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
47549.0,sold,579000.0,3.0,2.0,1.0,811955.0,Carson City,Nevada,89706.0,1396.0,2022-04-22,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79193.0,sold,250000.0,,,1.14,4819.0,Carson City,Nevada,89701.0,,2022-04-22,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
16757.0,sold,430000.0,4.0,3.0,0.19,1772090.0,Carson City,Nevada,89701.0,1927.0,2022-04-22,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,sold,425000.0,3.0,2.0,0.15,656684.0,Carson City,Nevada,89703.0,1464.0,2022-04-27,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
34840.0,sold,320000.0,3.0,2.0,0.15,771484.0,Carson City,Nevada,89701.0,1113.0,2022-04-28,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
68048.0,sold,429500.0,3.0,2.0,0.17,826485.0,Carson City,Nevada,89701.0,1144.0,2022-04-28,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79124.0,sold,409900.0,3.0,2.0,0.14,123313.0,Carson City,Nevada,89701.0,1503.0,2022-04-29,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79076.0,sold,445000.0,3.0,2.0,0.16,503968.0,Carson City,Nevada,89701.0,1298.0,2022-04-29,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
18088.0,sold,425000.0,3.0,3.0,0.03,32488.0,Carson City,Nevada,89701.0,1460.0,2022-04-29,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
47549.0,sold,325000.0,3.0,2.0,0.17,801760.0,Carson City,Nevada,89706.0,1440.0,2022-04-29,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
47549.0,sold,165000.0,2.0,1.0,0.18,1044819.0,Carson City,Nevada,89705.0,840.0,2022-04-29,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
4302.0,sold,495000.0,3.0,2.0,0.14,225013.0,Carson City,Nevada,89706.0,1824.0,2022-04-29,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79075.0,sold,437700.0,3.0,2.0,0.14,1249139.0,Carson City,Nevada,89701.0,1132.0,2022-05-02,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
83567.0,sold,410000.0,3.0,2.0,0.14,74914.0,Carson City,Nevada,89706.0,1237.0,2022-05-02,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79193.0,sold,995000.0,4.0,3.0,0.41,563104.0,Carson City,Nevada,89703.0,2884.0,2022-04-29,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
34841.0,sold,329000.0,3.0,3.0,0.06,1208158.0,Carson City,Nevada,89701.0,1305.0,2022-04-29,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
47549.0,sold,589000.0,4.0,2.0,0.17,788123.0,Carson City,Nevada,89701.0,2127.0,2022-04-29,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79076.0,sold,650000.0,3.0,3.0,1.31,1801603.0,Carson City,Nevada,89706.0,2250.0,2022-05-04,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
91505.0,sold,515000.0,3.0,3.0,0.14,582052.0,Carson City,Nevada,89706.0,1886.0,2022-05-04,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
83567.0,sold,749999.0,5.0,3.0,1.0,1368435.0,Carson City,Nevada,89706.0,3426.0,2021-11-23,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79076.0,sold,347000.0,3.0,2.0,0.19,758956.0,Carson City,Nevada,89706.0,1493.0,2021-12-01,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
19856.0,sold,399000.0,3.0,2.0,0.14,298326.0,Carson City,Nevada,89706.0,1440.0,2021-12-13,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79075.0,sold,380000.0,3.0,2.0,0.2,846141.0,Carson City,Nevada,89706.0,1258.0,2022-01-06,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
55030.0,sold,570000.0,4.0,3.0,0.14,1278535.0,Carson City,Nevada,89706.0,2261.0,2022-02-14,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
55030.0,sold,785000.0,5.0,3.0,0.41,503895.0,Carson City,Nevada,89701.0,2615.0,2022-03-01,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
52730.0,sold,525000.0,4.0,2.0,0.26,526103.0,Carson City,Nevada,89706.0,2006.0,2022-02-28,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79193.0,sold,255000.0,3.0,2.0,0.13,1435626.0,Carson City,Nevada,89706.0,1152.0,2022-03-25,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
34840.0,sold,490000.0,3.0,3.0,0.14,149020.0,Carson City,Nevada,89706.0,1863.0,2022-03-25,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
78075.0,sold,390900.0,3.0,2.0,0.16,975656.0,Carson City,Nevada,89706.0,1056.0,2022-04-15,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
34839.0,sold,444500.0,3.0,2.0,0.17,114524.0,Carson City,Nevada,89706.0,1482.0,2022-04-15,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
21123.0,sold,375000.0,3.0,2.0,0.18,1566411.0,Carson City,Nevada,89706.0,1436.0,2022-04-15,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
71237.0,sold,426000.0,2.0,1.0,0.15,689666.0,Carson City,Nevada,89703.0,1328.0,2022-05-04,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
18686.0,sold,354900.0,2.0,2.0,0.04,359786.0,Carson City,Nevada,89706.0,870.0,2022-05-03,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
109708.0,sold,559000.0,3.0,2.0,0.13,163641.0,Carson City,Nevada,89701.0,1528.0,2022-05-03,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
